scenario,method,instance,rmse,topk_jaccard,rank_tau,stability,fidelity_r2,spurious_mass,causal_gap,counterfactual_validity,runtime_ms,ci_coverage
SparseAdd,RealExp-O,10,0.04362051459465613,1.0,0.7587869106393282,1.0,0.9971083013002277,0.004591796560784321,0.6359667398709761,0.9999999952805113,0.21222513169050217,
SparseAdd,RealExp-O,11,0.03253722469270483,1.0,0.7587869106393282,1.0,0.9975100626514419,0.0044030435353509005,0.4738040528859156,0.9999999945243647,0.21169992396607995,
SparseAdd,HBS-Shapley,0,0.04790565093295324,1.0,0.7188507574477846,1.0,0.9183358124446439,0.017613770905674182,0.255657407816389,0.9999999762317459,0.5766000249423087,0.6041666666666666
SparseAdd,HBS-Shapley,1,0.4061262667150346,1.0,0.7587869106393282,1.0,0.934165973802604,0.019980307597380124,1.6362580137565652,0.9999999968765054,0.6588000105693936,0.47916666666666663
SparseAdd,HBS-Shapley,2,0.1122238808194302,1.0,0.7188507574477846,1.0,0.9313564253428137,0.02560422259505586,0.2918194049159455,0.9999999880362197,0.6358750397339463,0.5
SparseAdd,HBS-Shapley,3,0.04996750321339571,1.0,0.7587869106393282,1.0,0.9459356661242954,0.0573962836358023,0.2527130487767776,0.9999999932132769,0.42222492629662156,0.3125
SparseAdd,HBS-Shapley,4,0.12864331139864726,1.0,0.7587869106393282,1.0,0.9552013475502072,0.041265463263343745,0.5056212413041111,0.9999999962926716,0.46645000111311674,0.16666666666666666
SparseAdd,HBS-Shapley,5,0.18021636685103806,0.6,0.4392976851069795,0.6666666666666666,0.9376498868901489,0.05056284362677403,0.5530499826931632,1.0637100123902665,0.44002500362694263,0.1875
SparseAdd,HBS-Shapley,6,0.4280740305775284,1.0,0.7587869106393282,1.0,0.9252720592518274,0.016415389464260355,1.4548097707266003,0.9999999963292343,0.5868750740773976,0.5833333333333334
SparseAdd,HBS-Shapley,7,0.25371680704510546,1.0,0.7587869106393282,0.6666666666666666,0.9212772439333045,0.0082943412744755,0.9162858318944526,0.9999999839079601,0.6724250270053744,0.7083333333333334
SparseAdd,HBS-Shapley,8,0.10506254845178788,0.6,0.5591061446816102,0.6,0.9218412267723717,0.03174462364584252,0.3998263612650192,1.0276721952634973,0.480474962387234,0.6458333333333333
SparseAdd,HBS-Shapley,9,0.09168754391478816,1.0,0.7587869106393282,0.7999999999999999,0.9404053779387029,0.03096637938580288,0.26238145710678196,0.9999999904597082,0.4555000923573971,0.3541666666666667
SparseAdd,HBS-Shapley,10,0.13582139442111937,1.0,0.7587869106393282,1.0,0.9483619027459068,0.03267881643527084,0.4742598891463348,0.9999999952805113,0.8344750385731459,0.4583333333333333
SparseAdd,HBS-Shapley,11,0.08948372084079817,0.6,0.39936153191543583,0.5111111111111112,0.9356298628243609,0.046835093371430665,0.3231246522577296,1.0297387399634697,0.5215250421315432,0.3125
SparseAdd,TIDE,0,0.03445754570788442,1.0,0.7188507574477846,1.0,0.9961800453239222,0.002521673554627904,0.3612014091348461,0.9999999762317459,12.537649949081242,
SparseAdd,TIDE,1,0.33000704537711434,1.0,0.7188507574477846,1.0,0.9848589944309698,0.00017938343887540948,2.3359557869294125,0.9999999968765054,11.904125043656677,
SparseAdd,TIDE,2,0.049622624293026926,1.0,0.6389784510646974,1.0,0.9925892489624415,0.0058521360636610035,0.4029946353363434,0.9999999880362197,13.032875081989914,
SparseAdd,TIDE,3,0.0539944415134551,1.0,0.7188507574477846,1.0,0.9838705331964679,0.009723861593081638,0.31864433672674075,0.9999999932132769,12.317750020883977,
SparseAdd,TIDE,4,0.0560410115865604,1.0,0.7587869106393282,1.0,0.9955154853857228,0.0018925023514254479,0.6438042465588777,0.9999999962926716,12.220324948430061,
SparseAdd,TIDE,5,0.0991720580062605,1.0,0.7587869106393282,1.0,0.9820116115444227,0.006304592655431495,0.7723233709030787,0.9999999966731198,13.132699998095632,
SparseAdd,TIDE,6,0.13140893897868006,0.6,0.7188507574477846,0.7333333333333334,0.9922252448540365,0.0025055349126961485,1.9819710706751035,0.8587109757764864,12.854775006417185,
SparseAdd,TIDE,7,0.03519657119805687,1.0,0.7587869106393282,1.0,0.998329472214306,0.0006080041924905377,1.304566403919032,0.9999999839079601,13.080300064757466,
SparseAdd,TIDE,8,0.037734681455976415,1.0,0.7587869106393282,1.0,0.9961126452276328,0.0002174009216100823,0.5868735461804515,0.9999999887710538,12.562150019221008,
SparseAdd,TIDE,9,0.03698025868794187,1.0,0.7587869106393282,1.0,0.9975958232803492,0.0029708761706189646,0.3584538669237596,0.9999999904597082,12.273850035853684,
SparseAdd,TIDE,10,0.044620479226294814,1.0,0.7587869106393282,1.0,0.989522572708611,0.0024994952121613766,0.6350129785650918,0.9999999952805113,13.82232498144731,
SparseAdd,TIDE,11,0.036301680891297684,1.0,0.7587869106393282,1.0,0.9972497697775768,0.003242991179015441,0.4817356226868966,0.9999999945243647,12.17677490785718,
SparseAdd,OTBE,0,0.02200159464487411,1.0,0.7188507574477846,1.0,0.9866813235141672,0.004064167665330147,0.3350433921545875,0.9999999762317459,1.05157500365749,0.6666666666666666
SparseAdd,OTBE,1,0.4156608443243276,1.0,0.7188507574477846,1.0,0.9020548452209844,0.038080620924883825,1.5556477269284614,0.9999999968765054,1.17907504318282,0.375
SparseAdd,OTBE,2,0.06316945102536069,1.0,0.7188507574477846,1.0,0.9820133253246832,0.01451713441504558,0.3703486897446481,0.9999999880362197,1.01200002245605,0.5625
SparseAdd,OTBE,3,0.03160905602524551,1.0,0.7587869106393282,1.0,0.9882012466741928,0.016999189062119818,0.3219890172721356,0.9999999932132769,1.0641749249771237,0.3333333333333333
SparseAdd,OTBE,4,0.09327487554135298,1.0,0.7587869106393282,1.0,0.9755641085492426,0.03778399618207712,0.5393631599056518,0.9999999962926716,1.1283999192528427,0.12499999999999999
SparseAdd,OTBE,5,0.10739675670871894,1.0,0.7587869106393282,1.0,0.9812786723194391,0.02220601065465257,0.7092211866030709,0.9999999966731198,1.0279500856995583,0.2916666666666667
SparseAdd,OTBE,6,0.463785649473532,0.6,0.7188507574477846,0.8000000000000002,0.8809735456327423,0.07763141538132852,1.2376697317101095,0.8587109757764864,1.0197500814683735,0.35416666666666663
SparseAdd,OTBE,7,0.10555240304806945,1.0,0.7587869106393282,1.0,0.9734634927142071,0.005401285912817206,1.1246838856113055,0.9999999839079601,1.3020500191487372,0.7291666666666667
SparseAdd,OTBE,8,0.02232074518768066,1.0,0.7587869106393282,1.0,0.9889747905477182,0.008889151912200606,0.5354795892525019,0.9999999887710538,1.0067999828606844,0.6666666666666666
SparseAdd,OTBE,9,0.05320560752426818,1.0,0.7587869106393282,1.0,0.9890413808130685,0.01165028320168063,0.3268747467376524,0.9999999904597082,1.023624965455383,0.4166666666666667
SparseAdd,OTBE,10,0.07367823021156843,1.0,0.7587869106393282,1.0,0.9872915313199052,0.01759517198590696,0.5720600674371004,0.9999999952805113,1.2495999690145254,0.3333333333333333
SparseAdd,OTBE,11,0.03249980699180387,1.0,0.7587869106393282,0.7999999999999999,0.9888150863982637,0.01543431996303121,0.42678120808490766,0.9999999945243647,1.1119500850327313,0.3333333333333333
SparseAdd,OTBE-noTransport,0,0.17748175238740474,0.3333333333333333,0.47923383829852306,0.4222222222222222,-0.11135379806041627,0.1698905664702839,0.025803739989143384,2.2813388955209506,1.2131500407122076,0.6666666666666666
SparseAdd,OTBE-noTransport,1,1.4481717936264826,0.3333333333333333,0.11980845957463077,0.3142857142857143,-0.9192411385021082,0.22290017313355742,-0.06276435279312187,1.022209641125617,1.6142000094987452,0.3125
SparseAdd,OTBE-noTransport,2,0.25924374579387244,0.6,0.678914604256241,0.21904761904761902,-0.19139546365688864,0.1359340334000421,0.09352566227842689,1.3006947908387578,1.2903999886475503,0.6666666666666667
SparseAdd,OTBE-noTransport,3,0.18371167665819302,0.3333333333333333,0.3194892255323487,0.1952380952380952,-0.18747086475628705,0.11600765325997306,0.09218270767299942,0.34688740282487723,1.1716000735759735,0.6458333333333334
SparseAdd,OTBE-noTransport,4,0.4339086744612119,0.3333333333333333,0.03993615319154359,0.2825396825396825,-0.6697677515064118,0.21634491713805556,-0.08120790014420026,0.7149812654561896,1.6805999912321568,0.3958333333333333
SparseAdd,OTBE-noTransport,5,0.5419483389152124,0.6,0.39936153191543583,0.46666666666666673,-0.8989305224597184,0.12332408792864764,0.14111797344942023,0.6689232558086072,1.230149995535612,0.39583333333333337
SparseAdd,OTBE-noTransport,6,1.3947977212607507,0.14285714285714285,-0.15974461276617435,0.10317460317460318,-0.535538276098813,0.2128692531425668,-0.09241988783749105,0.14128902055274792,1.4852750464342535,0.3333333333333333
SparseAdd,OTBE-noTransport,7,0.9323841218912543,0.3333333333333333,0.5191699914900666,0.30158730158730157,-0.06325688994836619,0.15317909719017112,0.031810019087458216,1.5477196056587306,1.206599990837276,0.6666666666666666
SparseAdd,OTBE-noTransport,8,0.4934713178419459,0.3333333333333333,0.3594253787238923,0.19047619047619047,-0.21058640830693948,0.1747206307377825,0.026012513020650732,0.8373643346594127,1.187100016977638,0.6875
SparseAdd,OTBE-noTransport,9,0.25559937300585384,0.14285714285714285,-0.23961691914926153,0.2063492063492063,-0.11279842532994044,0.21691090869055213,-0.03443488392594299,0.6303371980022133,1.2196000898256898,0.6458333333333334
SparseAdd,OTBE-noTransport,10,0.4142956471979156,0.3333333333333333,0.23961691914926153,0.2825396825396825,-0.41655507151787513,0.20497859639525254,-0.001905444479847862,0.8923110959570524,1.125600014347583,0.6041666666666666
SparseAdd,OTBE-noTransport,11,0.2972404938830599,0.3333333333333333,0.23961691914926153,0.24761904761904763,-0.38588119528392223,0.19261586638301514,0.00018467043969308539,1.0094515760094314,1.1047999723814428,0.5625
SparseAdd,OTBE-noOrthogonal,0,0.021949023496173288,1.0,0.7188507574477846,1.0,0.9840697469243962,0.004854870583415072,0.32630549071376447,0.9999999762317459,1.5420499839819968,0.7291666666666667
SparseAdd,OTBE-noOrthogonal,1,0.39730385388114947,1.0,0.7188507574477846,1.0,0.9160110763738079,0.039955370561377955,1.5889361734836571,0.9999999968765054,1.381399983074516,0.3125
SparseAdd,OTBE-noOrthogonal,2,0.05514283312336327,1.0,0.7188507574477846,1.0,0.9912352777403949,0.006487286421825301,0.3885900094158832,0.9999999880362197,1.1171749792993069,0.45833333333333337
